"Task Type","Task ID","Task Name","Status","Task Content","Assignee","Priority","Latest Comment","Comment Count","Assigned Comment Count","Due Date","Start Date","Date Created","Date Updated","Date Closed","Date Done","Created By","Space","Folder","List","Subtask ID's","Subtask URL's","tags","Lists","Sprints","Linked Tasks","Linked Docs","Time Logged","Time Logged Rolled Up","Time Estimate","Time Estimate Rolled Up","Points Estimate","Points Estimate Rolled Up","Assigned Tech (labels)","CONTRACTED (checkbox)","DELIVERED (checkbox)","STOCK # (short text)"
"Task","868hqf52m","Mercedes-Benz of Wilsonville","Closed","
","[]","none","Air lift Oregon soap company  ",1,0,"Tuesday, March 10th 2026","Monday, March 9th 2026","Tuesday, March 3rd 2026, 3:03:08 pm -08:00","Wednesday, March 11th 2026, 7:30:02 am -07:00","Wednesday, March 11th 2026, 7:30:02 am -07:00","Wednesday, March 11th 2026, 7:30:02 am -07:00","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","6h 30m","6h 30m",,0,"[First Available]","","",""
"Task","868hqqj20","Hadi Sharifi","Closed","
","[]","HIGH","Cargo rack , storage box  ",1,0,"Tuesday, March 31st 2026","","Wednesday, March 4th 2026, 9:15:29 am -08:00","Thursday, April 2nd 2026, 8:22:13 am -07:00","Thursday, April 2nd 2026, 8:22:13 am -07:00","Tuesday, March 31st 2026, 12:59:51 pm -07:00","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","1d 1h","1d 1h",,0,"[Jake , Seth, Gary]","","",""
"Task","868hr9d1r","Nathan Wiedenmann / NL","Closed","
","[]","none","Windows, side steps  ",1,0,"Wednesday, March 18th 2026","Monday, March 16th 2026","Thursday, March 5th 2026, 9:38:36 am -08:00","Wednesday, March 18th 2026, 1:54:03 pm -07:00","Wednesday, March 18th 2026, 1:54:03 pm -07:00","Tuesday, March 17th 2026, 1:53:24 pm -07:00","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","6h","6h",,0,"[Seth]","","",""
"Task","868hrgvwb","Anytime Plumbing & Drain Cleaning","Closed","
","[]","none","hitch  ",1,0,"Friday, March 6th 2026","Thursday, March 5th 2026","Thursday, March 5th 2026, 3:57:15 pm -08:00","Monday, March 9th 2026, 8:08:08 am -07:00","Monday, March 9th 2026, 8:08:08 am -07:00","Friday, March 6th 2026, 1:26:35 pm -08:00","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","2h 30m","2h 30m",,0,"[Jake ]","","",""
"Task","868hth9uu","Mercedes Benz of Anchorage","in progress","
","[]","none","Bedrock  ",1,0,"","","Monday, March 9th 2026, 7:58:39 am -07:00","Thursday, April 2nd 2026, 3:02:26 pm -07:00","","","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","1w  1d 5h","1w  1d 5h",,0,"[Jake , Seth, Gary]","","",""
"Task","868htuq4v","Anytime Plumbing ","Closed","
","[]","none","Shelving and things  ",1,0,"Monday, April 20th 2026","Thursday, April 16th 2026","Monday, March 9th 2026, 12:47:47 pm -07:00","Tuesday, April 21st 2026, 12:52:30 pm -07:00","Tuesday, April 21st 2026, 12:52:30 pm -07:00","Tuesday, April 21st 2026, 12:52:30 pm -07:00","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","2d","2d",,0,"[Jake , Tim]","","",""
"Task","868hturnn","Anytime Plumbing","Closed","
","[]","none","Shelving and stuff  ",1,0,"","","Monday, March 9th 2026, 12:49:34 pm -07:00","Thursday, April 16th 2026, 12:28:25 pm -07:00","Thursday, April 16th 2026, 12:28:25 pm -07:00","Thursday, April 16th 2026, 12:28:25 pm -07:00","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","2d","2d",,0,"[Jake ]","","",""
"Task","868hw67jd","Mercedes Benz of wilsonville","Closed","
","[]","none","",0,0,"Friday, March 13th 2026","Friday, March 13th 2026","Friday, March 13th 2026, 12:10:39 pm -07:00","Tuesday, March 17th 2026, 8:37:06 am -07:00","Tuesday, March 17th 2026, 8:37:06 am -07:00","Friday, March 13th 2026, 3:51:50 pm -07:00","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","","",,0,"[Jake , Tim]","","",""
"Task","868hw6ddx","Mercedes-Benz of Wilsonville/Duo water","Closed","
","[]","none","Rack and Ladder  ",1,0,"","","Friday, March 13th 2026, 12:21:29 pm -07:00","Tuesday, March 24th 2026, 10:09:36 am -07:00","Tuesday, March 24th 2026, 10:09:36 am -07:00","Tuesday, March 24th 2026, 10:09:36 am -07:00","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","","",,0,"[First Available]","","",""
"Task","868hw80u7","Earl Thompson","scheduled - ready to start","
","[]","none","Waiting on parts 3/24  ",1,0,"","Wednesday, April 29th 2026","Friday, March 13th 2026, 2:06:59 pm -07:00","Wednesday, April 22nd 2026, 1:46:48 pm -07:00","","","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","3d 3h","3d 3h",,0,"[First Available]","","",""
"Task","868hw85xr","Steve Rackley","Closed","
","[]","none","Added van speed side steps, 17"" wheel package and ordered center floor storage  ",1,0,"Thursday, March 19th 2026","Wednesday, March 18th 2026","Friday, March 13th 2026, 2:15:42 pm -07:00","Tuesday, March 24th 2026, 1:44:19 pm -07:00","Tuesday, March 24th 2026, 1:44:19 pm -07:00","Thursday, March 19th 2026, 4:29:25 pm -07:00","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","","",,0,"[Seth, Tim]","","",""
"Task","868hw93c5","Mercedes-Benz of Wilsonville/Energy Point","Closed","
","[]","none","VanSpeed side steps  ",1,0,"Wednesday, March 18th 2026","Tuesday, March 17th 2026","Friday, March 13th 2026, 3:50:47 pm -07:00","Thursday, March 26th 2026, 10:21:18 am -07:00","Thursday, March 26th 2026, 10:21:18 am -07:00","Tuesday, March 24th 2026, 2:17:49 pm -07:00","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","","",,0,"[Seth]","","",""
"Task","868hwqjx0","Machael Yeh","Closed","
","[]","URGENT","Lights. Sublet Window Tint  ",1,0,"Wednesday, March 25th 2026","Tuesday, March 17th 2026","Monday, March 16th 2026, 8:53:17 am -07:00","Thursday, March 26th 2026, 10:21:23 am -07:00","Thursday, March 26th 2026, 10:21:23 am -07:00","Wednesday, March 25th 2026, 9:27:44 am -07:00","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","","",,0,"[Gary]","","",""
"Task","868hxgz97","Mercedes-Benz of Wilsonville/3 Rivers Drywall","Closed","
","[]","none","L-track, Swap shelf, install Factory partition  ",1,0,"","","Tuesday, March 17th 2026, 12:33:32 pm -07:00","Tuesday, March 31st 2026, 12:22:15 pm -07:00","Tuesday, March 31st 2026, 12:22:15 pm -07:00","Tuesday, March 31st 2026, 12:22:15 pm -07:00","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","","",,0,"[First Available]","","",""
"Task","868j0965n","Steve Rackley","Closed","
","[]","none","Center console has arrived. Left message to schedule  ",1,0,"Tuesday, April 7th 2026","Tuesday, April 7th 2026","Tuesday, March 24th 2026, 12:20:40 pm -07:00","Tuesday, April 7th 2026, 10:02:31 am -07:00","Tuesday, April 7th 2026, 10:02:31 am -07:00","Tuesday, April 7th 2026, 10:02:31 am -07:00","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","30m","30m",,0,"[First Available]","","",""
"Task","868j0bpz8","Vanspeed console Assembly","Closed","
","[]","none","Assemble Vanspeed center console x 2  ",1,0,"","","Tuesday, March 24th 2026, 2:23:26 pm -07:00","Thursday, March 26th 2026, 10:21:09 am -07:00","Thursday, March 26th 2026, 10:21:09 am -07:00","Wednesday, March 25th 2026, 10:58:55 am -07:00","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","1h","1h",,0,"[Tim]","","",""
"Task","868j0qp2z","Mercedes-Benz of Wilsonville Sigma","Closed","
","[]","none","Waiting on Hitch due Thurs-Fri  ",1,0,"","Tuesday, March 31st 2026","Wednesday, March 25th 2026, 10:36:44 am -07:00","Thursday, April 16th 2026, 2:28:46 pm -07:00","Thursday, April 16th 2026, 2:28:46 pm -07:00","Wednesday, April 8th 2026, 12:42:22 pm -07:00","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","5h","5h",,0,"[Tim]","","",""
"Task","868j0qvxx","Mercedes-Benz of Wilsonville Sigma","Closed","
","[]","none","Waiting on  Hitch  ",1,0,"","Tuesday, March 31st 2026","Wednesday, March 25th 2026, 10:44:07 am -07:00","Thursday, April 16th 2026, 2:28:42 pm -07:00","Thursday, April 16th 2026, 2:28:42 pm -07:00","Wednesday, April 8th 2026, 12:42:09 pm -07:00","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","5h","5h",,0,"[Tim]","","",""
"Task","868j0qy1c","Mercedes-Benz of Wilsonville Sigma","Closed","
","[]","none","Waiting on Hitch / Partition is complete  ",1,0,"","Wednesday, April 1st 2026","Wednesday, March 25th 2026, 10:46:39 am -07:00","Tuesday, April 14th 2026, 9:28:11 am -07:00","Tuesday, April 14th 2026, 9:28:11 am -07:00","Wednesday, April 8th 2026, 12:42:15 pm -07:00","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","5h","5h",,0,"[Tim]","","",""
"Task","868j0qzwz","Mercedes-Benz of Wilsonville Sigma","Closed","
","[]","none","Waiting on Hitch  ",1,0,"","Wednesday, April 1st 2026","Wednesday, March 25th 2026, 10:48:42 am -07:00","Thursday, April 16th 2026, 2:28:38 pm -07:00","Thursday, April 16th 2026, 2:28:38 pm -07:00","Wednesday, April 8th 2026, 7:16:07 am -07:00","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","5h","5h",,0,"[Seth, Tim]","","",""
"Task","868j0r2h1","Mercedes-Benz of Wilsonville Sigma","delay - parts","
","[]","none","Waiting on Partitions  ",1,0,"","","Wednesday, March 25th 2026, 10:51:40 am -07:00","Thursday, April 2nd 2026, 3:26:52 pm -07:00","","","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","5h","5h",,0,"[First Available]","","",""
"Task","868j0r6y2","Mercedes-Benz of Wilsonville Sigma","scheduled - ready to start","
","[]","none","/Waiting on Partitions 4-15  ",1,0,"","Friday, April 24th 2026","Wednesday, March 25th 2026, 10:55:56 am -07:00","Thursday, April 23rd 2026, 7:45:27 am -07:00","","","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","5h","5h",,0,"[First Available]","","",""
"Task","868j0r85r","Mercedes-Benz of Wilsonville Sigma","delay - parts","
","[]","none","Waiting on Partitions 4-15  ",1,0,"","","Wednesday, March 25th 2026, 10:58:00 am -07:00","Thursday, April 2nd 2026, 3:26:44 pm -07:00","","","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","5h","5h",,0,"[First Available]","","",""
"Task","868j0r9z0","Mercedes-Benz of Wilsonville Sigma","delay - parts","
","[]","none","Waiting on Partition  ",1,0,"","","Wednesday, March 25th 2026, 11:00:00 am -07:00","Thursday, April 2nd 2026, 3:26:35 pm -07:00","","","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","5h","5h",,0,"[First Available]","","",""
"Task","868j0rbrn","Mercedes-Benz of Wilsonville Sigma","delay - parts","
","[]","none","Waiting on Partition  ",1,0,"","","Wednesday, March 25th 2026, 11:01:33 am -07:00","Thursday, April 2nd 2026, 3:26:27 pm -07:00","","","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","5h","5h",,0,"[First Available]","","",""
"Task","868j0rd2f","Mercedes-Benz of Wilsonville Sigma","delay - parts","
","[]","none","Waiting on Partition 4-15  ",1,0,"","","Wednesday, March 25th 2026, 11:02:54 am -07:00","Thursday, April 2nd 2026, 3:26:13 pm -07:00","","","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","5h","5h",,0,"[First Available]","","",""
"Task","868j0re4k","Mercedes-Benz of Wilsonville Sigma","delay - parts","
","[]","none","Waiting on Partition  ",1,0,"","","Wednesday, March 25th 2026, 11:04:12 am -07:00","Thursday, April 2nd 2026, 3:26:06 pm -07:00","","","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","5h","5h",,0,"[First Available]","","",""
"Task","868j0rf9z","Mercedes-Benz of Wilsonville Sigma","delay - parts","
","[]","none","Waiting on Partition 4-15  ",1,0,"","","Wednesday, March 25th 2026, 11:05:24 am -07:00","Thursday, April 2nd 2026, 3:25:58 pm -07:00","","","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","5h","5h",,0,"[First Available]","","",""
"Task","868j2x4fb","Mercedes-Benz of Wilsonville Glacier HVAC","Closed","
","[]","none","48"" Shelf  ",1,0,"Tuesday, March 31st 2026","Tuesday, March 31st 2026","Tuesday, March 31st 2026, 10:27:20 am -07:00","Wednesday, April 1st 2026, 8:18:58 am -07:00","Wednesday, April 1st 2026, 8:18:58 am -07:00","Wednesday, April 1st 2026, 8:18:58 am -07:00","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","","",,0,"[Tim]","","",""
"Task","868j2zna3","Mercedes-Benz of Wilsonville/Glacier HVAC","Closed","
","[]","none","48"" 4-Shelf  ",1,0,"","","Tuesday, March 31st 2026, 11:38:18 am -07:00","Wednesday, April 1st 2026, 8:18:15 am -07:00","Wednesday, April 1st 2026, 8:18:15 am -07:00","Tuesday, March 31st 2026, 3:12:27 pm -07:00","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","","",,0,"[Tim]","","",""
"Task","868j3159h","Mercedes-Benz of Wilsonville Duo Water","Closed","
","[]","none","Prime Design roof rack and ladder  ",1,0,"Friday, April 3rd 2026","Friday, April 3rd 2026","Tuesday, March 31st 2026, 12:41:55 pm -07:00","Monday, April 6th 2026, 8:14:22 am -07:00","Monday, April 6th 2026, 8:14:22 am -07:00","Friday, April 3rd 2026, 4:05:02 pm -07:00","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","3h 30m","3h 30m",,0,"[Jake ]","","",""
"Task","868j41u1c","Mr Davis","Closed","
","[]","none","testing  ",1,0,"Friday, April 3rd 2026","Friday, April 3rd 2026","Thursday, April 2nd 2026, 10:03:03 am -07:00","Friday, April 3rd 2026, 2:26:09 pm -07:00","Friday, April 3rd 2026, 2:26:09 pm -07:00","Friday, April 3rd 2026, 2:26:08 pm -07:00","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","2h","2h",,0,"[Jake ]","","",""
"Task","868j482ca","Mercedes-Benz of Wilsonville Northwest Furniture","Closed","
","[]","none","Hitch  ",1,0,"Friday, April 3rd 2026","Friday, April 3rd 2026","Thursday, April 2nd 2026, 3:39:29 pm -07:00","Friday, April 3rd 2026, 2:26:26 pm -07:00","Friday, April 3rd 2026, 2:26:26 pm -07:00","Friday, April 3rd 2026, 1:06:28 pm -07:00","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","45m","45m","2h 30m","2h 30m",,0,"[Seth]","","",""
"Task","868j5k95x","Mercedes-Benz of Wilsonville Stinky","delay - parts","
","[]","none","floor  ",1,0,"","Monday, April 20th 2026","Monday, April 6th 2026, 12:34:26 pm -07:00","Tuesday, April 21st 2026, 12:53:38 pm -07:00","","","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","1h","1h",,0,"[Tim]","","",""
"Task","868j622x2","Moataz Eliam","Closed","
","[]","none","Floor  ",1,0,"","Tuesday, April 7th 2026","Tuesday, April 7th 2026, 8:41:13 am -07:00","Thursday, April 9th 2026, 8:12:25 am -07:00","Thursday, April 9th 2026, 8:12:25 am -07:00","Thursday, April 9th 2026, 8:12:25 am -07:00","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","5h","5h",,0,"[Seth]","","",""
"Task","868j7g896","Mercedes-Benz of Wilsonville","Closed","
","[]","none","partiton install  ",1,0,"Friday, April 10th 2026","Friday, April 10th 2026","Friday, April 10th 2026, 10:33:44 am -07:00","Friday, April 10th 2026, 1:58:14 pm -07:00","Friday, April 10th 2026, 1:58:14 pm -07:00","Friday, April 10th 2026, 1:58:14 pm -07:00","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","1h","1h",,0,"[Seth]","","",""
"Task","868j88rne","Mercedes-Benz of Wilsonville","Closed","
","[]","none","Shelf  ",1,0,"Tuesday, April 14th 2026","Tuesday, April 14th 2026","Monday, April 13th 2026, 12:16:40 pm -07:00","Tuesday, April 14th 2026, 12:34:51 pm -07:00","Tuesday, April 14th 2026, 12:34:51 pm -07:00","Tuesday, April 14th 2026, 12:34:51 pm -07:00","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","1h 30m","1h 30m",,0,"[Jake ]","","",""
"Task","868j9xqrm","Hadi Sharifi","in progress","
","[]","none","compressor  ",1,0,"Friday, April 24th 2026","Thursday, April 16th 2026","Thursday, April 16th 2026, 12:29:19 pm -07:00","Wednesday, April 22nd 2026, 3:14:16 pm -07:00","","","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","3h","3h",,0,"[Seth]","","",""
"Task","868ja8e8w","Mercedes-Benz of Thousand Oaks","scheduled - not arrived","
","[]","none","RVIA ""B""  ",1,0,"","","Friday, April 17th 2026, 9:37:20 am -07:00","Friday, April 17th 2026, 9:42:40 am -07:00","","","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","","",,0,"","","",""
"Task","868ja8fe6","Mercedes Benz of Seattle","scheduled - not arrived","
","[]","none","RVIA ""B""  ",1,0,"","","Friday, April 17th 2026, 9:39:13 am -07:00","Friday, April 17th 2026, 3:49:54 pm -07:00","","","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","","",,0,"","","",""
"Task","868jab3yk","Mercedes-Benz of Wilsonville","in progress","
","[]","none","floor 170  ",1,0,"Thursday, April 23rd 2026","Thursday, April 23rd 2026","Friday, April 17th 2026, 11:59:36 am -07:00","Thursday, April 23rd 2026, 1:44:51 pm -07:00","","","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","1h","1h",,0,"[Tim]","","",""
"Task","868jb3cvc","Mercedes-Benz of Wilsonville","scheduled - ready to start","
","[]","none","low/high l-track  ",1,0,"","","Monday, April 20th 2026, 3:04:10 pm -07:00","Monday, April 20th 2026, 3:05:47 pm -07:00","","","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","2h","2h",,0,"[Tim]","","",""
"Task","868jbxh9f","Mercedes-Benz of Wilsonville","scheduled - not arrived","
","[]","none","rack  ",1,0,"Wednesday, April 29th 2026","Monday, April 27th 2026","Wednesday, April 22nd 2026, 10:20:37 am -07:00","Wednesday, April 22nd 2026, 10:22:05 am -07:00","","","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","2h","2h",,0,"[First Available]","","",""
"Task","868jbxhaf","Mercedes-Benz of Wilsonville","scheduled - not arrived","
","[]","none","rack  ",1,0,"Wednesday, April 29th 2026","Monday, April 27th 2026","Wednesday, April 22nd 2026, 10:20:41 am -07:00","Wednesday, April 22nd 2026, 10:23:38 am -07:00","","","Slate Info","SLATE SCHEDULER","hidden","Schedule","[]","[]","","[Schedule]","[]","","","","","2h","2h",,0,"[First Available]","","",""
